overlap box_map.pcd p2at_met_000.pcd p2at_met_001.pcd p2at_met_002.pcd p2at_met_003.pcd p2at_met_004.pcd p2at_met_005.pcd p2at_met_006.pcd p2at_met_007.pcd p2at_met_008.pcd p2at_met_009.pcd p2at_met_010.pcd p2at_met_011.pcd p2at_met_012.pcd p2at_met_013.pcd p2at_met_014.pcd p2at_met_015.pcd p2at_met_016.pcd p2at_met_017.pcd p2at_met_018.pcd p2at_met_019.pcd p2at_met_020.pcd p2at_met_021.pcd p2at_met_022.pcd p2at_met_023.pcd p2at_met_024.pcd p2at_met_025.pcd p2at_met_026.pcd p2at_met_027.pcd p2at_met_028.pcd p2at_met_029.pcd p2at_met_030.pcd p2at_met_031.pcd p2at_met_032.pcd p2at_met_033.pcd p2at_met_034.pcd p2at_met_035.pcd p2at_met_036.pcd p2at_met_037.pcd p2at_met_038.pcd p2at_met_039.pcd p2at_met_040.pcd p2at_met_041.pcd p2at_met_042.pcd p2at_met_043.pcd p2at_met_044.pcd p2at_met_045.pcd p2at_met_046.pcd p2at_met_047.pcd p2at_met_048.pcd p2at_met_049.pcd p2at_met_050.pcd p2at_met_051.pcd p2at_met_052.pcd p2at_met_053.pcd p2at_met_054.pcd p2at_met_055.pcd p2at_met_056.pcd p2at_met_057.pcd p2at_met_058.pcd p2at_met_059.pcd p2at_met_060.pcd p2at_met_061.pcd p2at_met_062.pcd p2at_met_063.pcd p2at_met_064.pcd p2at_met_065.pcd p2at_met_066.pcd p2at_met_067.pcd p2at_met_068.pcd p2at_met_069.pcd p2at_met_070.pcd p2at_met_071.pcd p2at_met_072.pcd p2at_met_073.pcd p2at_met_074.pcd p2at_met_075.pcd p2at_met_076.pcd p2at_met_077.pcd p2at_met_078.pcd p2at_met_079.pcd p2at_met_080.pcd p2at_met_081.pcd p2at_met_082.pcd p2at_met_083.pcd p2at_met_084.pcd p2at_met_085.pcd p2at_met_086.pcd p2at_met_087.pcd p2at_met_088.pcd p2at_met_089.pcd p2at_met_090.pcd p2at_met_091.pcd p2at_met_092.pcd p2at_met_093.pcd p2at_met_094.pcd p2at_met_095.pcd p2at_met_096.pcd p2at_met_097.pcd p2at_met_098.pcd p2at_met_099.pcd p2at_met_100.pcd p2at_met_101.pcd 
p2at_met_079.pcd 0.07147833062422157 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001182157860294273 5.27749044774229e-05 0.0001055498089548458 0.006829072639378523 0.0056996896835616725 9.499482805936121e-05 0.00016887969432775326 0.0006227438728335902 0.0007177387008929514 0.05328154356040615 4.2219923581938315e-05 0.0 1.0554980895484579e-05 0.018059572312174116 8.443984716387663e-05 0.1835827827151633 0.3885182917818919 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00018998965611872242 3.166494268645374e-05 0.0020898862173059467 0.49633742162926686 1.0 0.7454983006480759 0.018977855650081272 0.06341432522007136 0.005974119186844272 0.00017943467522323785 5.27749044774229e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1109961790969157e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_080.pcd 0.09382013592539909 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03474000316105579 0.001001001001001001 0.0021916653495600864 0.26530741267583374 0.10889837205626679 0.0038143406564459196 0.001422475106685633 0.0024129392550445183 0.016047626573942365 0.0028765607712976132 3.16105579263474e-05 5.2684263210579e-05 5.2684263210579e-05 0.0009693904430746536 0.0 0.02182182182182182 0.025625625625625627 1.05368526421158e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.10737052842316e-05 3.16105579263474e-05 5.2684263210579e-05 2.10737052842316e-05 0.000105368526421158 4.21474105684632e-05 2.10737052842316e-05 0.0 0.000790263948158685 0.0001475159369896212 0.010758126547600232 0.23152626310521046 0.36651388230335596 1.0 0.36882145303197933 0.3777356303672093 0.05865865865865866 0.0014540856646119804 0.0001264422317053896 3.16105579263474e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002002002002002002 3.16105579263474e-05 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_081.pcd 0.24314974291699287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.057954761854383e-05 0.05139544233088593 0.011997206999428705 0.023952095808383235 0.17731321808679462 0.0559023296163856 0.024068470832187217 0.014737309832631556 0.030194028903324094 0.05004126023571232 8.463638094835064e-05 0.0 0.0 3.173864285563149e-05 0.00015869321427815745 0.0 0.000751147880916612 0.0017033071665855568 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.115909523708766e-05 3.173864285563149e-05 4.231819047417532e-05 0.0 4.231819047417532e-05 0.0 0.0 0.0 0.00035970461903049025 0.00010579547618543832 0.035854086879245045 0.04897272592623939 0.020757072427582998 0.3423118427456042 1.0 0.18161909396754194 0.027051903260616576 0.0005289773809271915 0.0001692727618967013 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.012155900213706862 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_082.pcd 0.24323464202743272 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.182449849894449e-05 0.14610627260865414 0.0060784792132983975 0.0020792005685977065 0.6014193726330529 0.43211304061866823 0.010332353845990643 0.09141056785513488 0.0041053603063638386 0.30320260536561044 0.0007743961301409825 8.486532933051863e-05 0.00015912249249472243 0.005007054430500599 0.011255264302460034 4.243266466525932e-05 0.014660485641847094 0.0028323803664060594 6.364899699788898e-05 0.0 0.0 2.121633233262966e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.182449849894449e-05 7.42571631642038e-05 5.3040830831574146e-05 8.486532933051863e-05 0.0002652041541578707 0.00013790616016209277 0.00016973065866103727 0.00039250214815364867 0.00035006948348838935 5.3040830831574146e-05 2.121633233262966e-05 0.01671846987811217 0.004285699131191191 0.12877252909289572 0.5261332173507166 0.024589729173517774 0.2288287523735772 0.3874420528923165 1.0 0.5822928490351873 0.005749626062142637 0.0028323803664060594 0.0002652041541578707 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00019094699099366693 7.42571631642038e-05 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_083.pcd 0.3046454873334341 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.3193745545644993e-05 0.0 0.003153143424832084 0.00044273589184286115 0.00048592963738850614 0.11571604431678292 0.5309267218106818 0.006392674340755459 0.05065546508865516 0.009772584929702179 0.3512947325227307 0.0003239530915923374 0.0008098827289808436 0.004038615208517807 0.007677688270738397 0.12189274992981017 0.001004254583936246 0.05628145044597542 0.001090642075027536 0.0008854717836857223 9.718592747770123e-05 5.399218193205624e-05 0.0005723171284797962 0.0007990842925944323 7.558905470487874e-05 0.0006803014923439086 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00023756560050104745 7.558905470487874e-05 0.0004103405826836274 7.558905470487874e-05 0.0 0.00044273589184286115 0.00012958123663693496 0.0005075265101613287 0.0007666889834351986 0.0018573310584627347 0.004578537027838369 0.0026888106602164005 0.003919832408267283 0.00648986026823316 0.002526834114420232 0.0021596872772822497 0.000874673347299311 0.1563829557480077 0.05499643651599249 0.4147463447292832 0.35363799321858197 0.0070513789603265445 0.01817376843833013 0.014156750102585146 0.22789020149882297 1.0 0.14310087899272186 0.06607563224845042 0.026888106602164008 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00017277498218257997 0.0009934561475498347 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_084.pcd 0.3744341452899332 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.211950440879089e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0018784836633510917 0.00023609357517527383 0.0 7.185456635769203e-05 0.005902339379381846 0.25020786499553477 0.001118878247569776 0.24047670372309304 0.0017758342828401031 0.8443219495170347 0.0 0.0002155636990730761 0.0002155636990730761 0.036902452293700407 0.009207649431835678 0.0 0.0005132469025549431 0.0 0.002227491557088453 0.0008622547962923044 1.0264938051098861e-05 0.04735215922971905 0.05739126864369373 0.003274515238300537 0.007565259343659861 0.0 0.0 0.0 0.0 0.0 0.0 3.079481415329658e-05 0.007606319095864256 0.003623523132037898 0.1063652880854864 0.0010880834334164792 0.0050195547069873435 0.11750274587092867 0.0666194479516316 0.09400630267196337 0.06084028782886295 0.18790995596341575 0.5149611472094766 0.21131401471992117 0.24012769582935567 0.37297652408667714 0.22038821995709257 0.08076453258604584 0.012143421714449954 0.14647040105112966 0.36286556010634474 0.13201736827518246 0.007021217626951621 0.0002668883893285704 0.002802328087949989 0.0006980157874747225 0.01748118950102136 0.28087949989221817 1.0 0.6959320050503495 0.04347201264640368 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00028741826543076814 0.11161067142959792 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_085.pcd 0.3699822416783679 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0973816800198234e-05 0.0002271413232014537 0.0 3.0973816800198234e-05 2.0649211200132156e-05 7.227223920046254e-05 0.0 0.00015486908400099116 0.00010324605600066078 0.00010324605600066078 2.0649211200132156e-05 2.0649211200132156e-05 0.0020649211200132155 0.07842570413810192 0.000268439745601718 0.25155901544561 0.0014970678120095812 0.36710167671594945 0.0 0.0007536962088048237 0.004367308168827951 0.05093127942512596 0.04816428512430825 7.227223920046254e-05 0.003303873792021145 2.0649211200132156e-05 0.017304038985710746 0.003964648550425374 0.003417444453621872 0.14099281407450234 0.12927438671842736 0.046966630874700585 0.08967952424217394 0.0 0.0 0.0 0.0 0.0 1.0324605600066078e-05 0.00016519368960105725 0.006328983232840505 0.0035413397208226647 0.10709713388948543 0.0008156438424052201 0.002560502188816387 0.02955934583298918 0.006153464937639382 0.017830593871314117 0.09879615098703229 0.11765920541835302 0.3448624762534071 0.21559841414057984 0.2559159990088379 0.36527422152473776 0.21304823655736352 0.14443090773932435 0.06785330800363426 0.32865284546130336 0.34820764846782853 0.05243867184273561 0.016374824481704797 4.129842240026431e-05 0.0008259684480052862 8.259684480052862e-05 0.0033967952424217396 0.1880936648220038 0.6874225654579995 1.0 0.2197179317750062 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.129842240026431e-05 0.1237816965391922 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_086.pcd 0.3788713072239345 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0001785311583853266 0.0 0.0 0.0 9.396376757122453e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04820341276403819 2.818913027136736e-05 0.11067992182214538 0.0001221528978425919 0.09242276178305646 0.0 0.0003194768097421634 0.0021705630308952867 0.026168909268586033 0.014921446290310456 0.0 0.0006295572427272044 0.0 0.007592272419754942 0.004303540554762084 0.0010899797038262046 0.05927234458392844 0.09763775088325942 0.008973539803051944 0.0536908967901977 0.0 0.0 0.0 0.0 0.0 0.0 2.818913027136736e-05 0.0015410057881680825 8.456739081410209e-05 0.03257723821694355 0.00018792753514244908 0.0016537623092535518 0.005299556491017064 0.00011275652108546944 0.0004604224610990002 0.014329474554611742 0.09572089002480644 0.23134819213711194 0.192832443809667 0.3134913177478764 0.6104356160264602 0.05571111779297903 0.19236262497181086 0.028771705630308952 0.1655453657069834 0.1888577764414042 0.020502894084041195 0.011162895587461474 0.0 0.00015034202811395924 0.0 0.0005355934751559799 0.2447662181462828 0.13014921446290312 0.369399759452755 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0027907238968653686 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_087.pcd 0.34434444293963384 0.06023072850617451 0.016288890804102386 0.019416160845101636 0.00792898388347841 0.47943265904138094 0.6272269486955344 0.1823173809729011 0.17313256423831275 0.09562797798598885 0.0459487078464929 0.190948153802588 0.18742689698476994 0.1957375555582916 0.054185493899361004 0.026261681092328338 0.006870144420777878 0.003287327169081888 0.011413304440969699 0.004112236983046256 0.0021915514460545916 0.006783959813348764 0.0018345009295625515 0.00027086590906292706 0.0006525405991061425 3.6936260326762785e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2312086775587594e-05 0.0 0.0 0.0 0.0018714371898893144 0.011696482436808214 0.000849533987515544 0.00032011425616527744 7.387252065352557e-05 0.0005047955577990914 0.0002462417355117519 0.0005540439049014417 0.0004432351239211534 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.7147289494096355 0.14891468955073195 0.09128181135420642 0.10986075029856811 0.09619433397766587 0.006931704854655815 0.0 0.0 0.006180667561344972 0.001846813016338139 0.004493911673089472 0.06062471528299331 0.1693158173378806 0.13582694130828235 
p2at_met_088.pcd 0.44055383236428397 0.41188333667488297 0.14131216756495382 0.029024306825016805 0.04360132561238811 0.7445601537899069 0.46580415374273215 0.10916252904199739 0.04008680166527108 0.01635786816997087 0.010425634796145817 0.23731292236204315 0.17117382741092804 0.16809567053107052 0.02576924437735137 0.005354341852319232 0.0017926430871200952 0.001450625656024814 0.00343196801547334 0.0011911641565732212 0.001828024200681676 0.001214751565614275 0.0004245733627389699 5.896852260263471e-05 3.5381113561580826e-05 1.1793704520526943e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.896852260263471e-05 0.0 0.0 0.0 0.004481607717800238 0.006120932646153483 0.000825559316436886 5.896852260263471e-05 0.00015331815876685025 0.00048354188534160465 0.00012973074972579636 0.00021228668136948496 0.00015331815876685025 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7234022478800816 1.0 0.38565413782123104 0.025674894741187154 0.017100871554764068 0.01569742071682136 0.05875623592126523 0.0 0.0 0.0316896840466559 0.003302237265747544 0.006569093417933507 0.004646719581087615 0.024271443903244448 0.021712210022290103 
p2at_met_089.pcd 0.48119888949744094 0.11891631570001322 0.02322990047026384 0.0018980528433020453 0.0009348618481935447 0.6428072295982927 0.7519311035147028 9.443048971651967e-05 9.443048971651967e-05 0.003238965797276625 0.0019169389412453492 0.6536384067687775 0.21261024759674405 0.1857825454682808 0.005429753158699881 1.8886097943303934e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.8886097943303934e-05 9.443048971651967e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6908062475211997 0.9280628529339553 1.0 0.0017752932066705698 0.0 0.0 0.0005193676934408582 0.0 0.0 0.008999225669984325 9.443048971651967e-06 0.0015864322272375305 0.0006798995259589416 9.443048971651967e-06 0.0 
p2at_met_090.pcd 0.3410514257814334 0.0008262678046627794 0.0 0.0004976385641719013 0.0 0.009135892885646413 0.892547627766354 0.06236444043829751 0.6815958235918237 0.8360421772156653 0.48751678356478223 0.011098278921720515 0.007727481854971222 0.010441020440738758 0.33719237955738335 0.28631118372252423 0.3000291071613006 0.0035585852041726523 0.0045820305531299585 0.0023661305315343228 0.00046947034355839743 0.0004319127160737256 0.015961991680985513 9.389406871167948e-06 1.8778813742335897e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.389406871167948e-06 0.0 0.0 0.0006290902603682526 7.511525496934359e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0864764372834568 0.02306977268245965 0.0017182614574237345 1.0 0.013962048017426738 0.022788090476324612 0.0 0.0 0.0 0.0 0.0 0.0 0.6598499572781987 0.3141789433161507 0.07236415875609138 
p2at_met_091.pcd 0.443665181656448 0.0007498566450531517 0.0001837883933953803 0.006653139840912766 0.0012718156822960317 0.023833678855512918 0.0726405246055901 0.212922529516416 0.7988619822680958 0.005050505050505051 0.06287768514842751 0.006042962374840104 0.00956434799229559 0.009321747313013688 0.0003528737153191302 0.0338758766706365 0.0036243071177568995 0.0 0.03106023848381927 0.00798376780909532 0.0038963139399820624 0.017254054371958302 0.0 0.0 5.1460750150706484e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.2054607207445636e-05 0.0073294811286077665 7.351535735815212e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.34126564039227797 0.032721685560113505 0.0 0.029442900621939924 1.0 0.07367709114434005 0.0005587167159219561 0.0 0.0 0.0 0.0 0.0 0.050505050505050504 0.9786070310087778 0.34718362665960917 
p2at_met_092.pcd 0.34623217922606925 0.0 0.0 0.0014171758316361169 0.00022063815342837745 0.016997623896809234 0.3652919212491514 0.41758316361167686 0.8610743380855397 0.1554735234215886 0.003029531568228106 0.0 0.0006788866259334691 0.0010098438560760352 0.0004073319755600815 0.0022997284453496265 0.0002121520706042091 0.004989816700610998 0.007926001357773252 0.0012304820095044129 0.003105906313645621 0.01063306177868296 0.004132722335369993 0.0 8.486082824168364e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00016123557365919892 0.0033010862186014936 0.00010183299389002037 0.0 0.0 5.0916496945010185e-05 2.5458248472505093e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4195095044127631 0.04231160896130346 0.0 0.06614052953156822 0.04927019687712152 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004692803801765105 0.5308808553971487 0.9792939579090292 
p2at_met_093.pcd 0.4797865984676177 0.2047858123617764 0.3925812571404614 0.2526858616244091 0.9082562076157934 0.049776221870512644 0.0019705053088347815 0.09465762470258995 7.3369878520444e-05 0.0 2.096282243441257e-05 0.0 6.28884673032377e-05 0.0 0.0 0.0 4.192564486882514e-05 6.28884673032377e-05 0.00155124886014653 0.000702254551552821 0.0001991468131269194 0.00011529552338926913 2.096282243441257e-05 0.0 0.0 3.144423365161885e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.2407056086031423e-05 0.0 0.0 0.0 0.30331107780351546 0.09425933107633612 0.01904472418166382 0.011980253021266783 0.0031339419539446792 0.0035427169914157243 0.0001362583458236817 0.0017084700284046245 7.3369878520444e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.020753194210068444 0.0625530621442871 0.0007441801964216462 0.0 2.096282243441257e-05 0.0 1.0 0.0 0.0 0.2949993187082709 0.4832140199356441 0.6851698512687748 0.0 2.096282243441257e-05 2.096282243441257e-05 
p2at_met_094.pcd 0.20888849672049178 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7643950312264086 0.3641479651362295 0.21522201633381374 0.014206300185299567 0.004686412345461141 0.0002549094581213173 0.4859554692785082 0.013961194937105993 0.8844377775816936 0.0018824083061266508 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.804209927742973e-06 0.0 9.804209927742973e-06 2.941262978322892e-05 9.804209927742973e-06 0.0002549094581213173 0.0024020314322970283 0.006588429071443277 0.007559045854289832 0.0067256880104316795 0.0001764757786993735 5.882525956645784e-05 0.0 1.9608419855485945e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.804209927742973e-06 0.00011765051913291568 0.0024706609017912293 0.00020588840848260242 0.00015686735884388756 0.00016667156877163053 2.941262978322892e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 9.804209927742973e-06 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_095.pcd 0.4003804643217641 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.705722493982452e-06 0.0003397002872893858 0.00011646866992778943 9.705722493982452e-06 0.0 0.00012617439242177186 0.0 0.0 0.0008832207469524031 0.0 0.0 0.0 2.9117167481947357e-05 0.0001455858374097368 3.882288997592981e-05 0.028078655175091234 0.006784300023293734 0.07315203043714574 0.0 0.0 1.9411444987964904e-05 0.00019411444987964903 3.882288997592981e-05 0.0 9.705722493982452e-06 0.0 0.0004658746797111577 2.9117167481947357e-05 7.764577995185961e-05 0.26855734140849447 0.14644964671170121 0.02774866061029583 0.002639956518363227 0.00010676294743380698 0.0 0.00025234878484354373 0.0011355695317959468 0.004260812174858296 0.00010676294743380698 0.00051440329218107 0.017916763723891605 0.07444289152884541 0.6056759065144809 0.26333566270673187 0.6231559127261433 0.6660455004270518 0.06353365944560913 0.05328441649196366 0.03597911328519295 0.07816018324404068 0.10257007531640655 0.60949996117711 0.2184272847270751 0.04725716282320056 0.017150011646866994 0.028428061184874603 0.004484043792219893 0.0034649429303517353 0.005930196443823278 0.00023293733985557886 7.764577995185961e-05 0.0 3.882288997592981e-05 0.0 4.852861246991226e-05 0.000708517742060719 0.03446502057613169 0.06433923441260968 0.0018537929963506484 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.705722493982452e-06 1.0 0.0 0.00017470300489168413 0.0 0.0 0.0 0.0 
p2at_met_096.pcd 0.45988563507191127 0.12183636233907875 0.42684008276677504 0.058008093204358506 0.09177734514356774 0.023688421825150092 0.0027011324370330354 0.0030680787303658252 0.0 0.0 0.0 0.00018347314666639485 0.00042810400888825467 0.0006829278237026919 0.0 0.0 0.0 0.0 2.0385905185154983e-05 4.0771810370309966e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.025451802623665996 0.0007746643970358894 0.00018347314666639485 0.00021405200444412733 1.0192952592577491e-05 4.0771810370309966e-05 0.0 1.0192952592577491e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0064725248962867075 0.011895175675537934 0.028265057539217386 0.0 0.0 0.0 0.16082440600568768 0.0 0.0 1.0 0.014637079922941278 0.4848277900659484 0.0 0.0 0.0 
p2at_met_097.pcd 0.5009207327980807 0.02459145770416592 0.04662590889480496 0.05518083192154304 0.16122820493933687 0.0037039765134216536 0.0002420211926383467 0.01035429798070144 0.00014731724769290668 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.156798164848e-05 0.00010522660549493334 0.04039649384950491 0.0008207675228604801 0.000789199541212 7.365862384645334e-05 2.1045321098986666e-05 0.0 0.0 0.00016836256879189333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.470394494544e-05 3.156798164848e-05 4.209064219797333e-05 0.0 0.5334883671987626 0.09827112687171824 0.05721170540759526 0.12869213852030348 0.056422505866383255 0.04350067871160544 0.00019993055044037334 0.01615228394347227 0.00019993055044037334 0.0 0.0008418128439594667 0.0005892689907716267 7.365862384645334e-05 0.00018940788989088 7.365862384645334e-05 0.0 5.261330274746667e-05 2.1045321098986666e-05 0.0 5.261330274746667e-05 0.0 0.0 1.0522660549493333e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0018835562383593067 0.0033041154125409066 2.1045321098986666e-05 0.0 0.0 0.0 0.4298506834468027 0.0 0.00019993055044037334 0.011164542843012427 1.0 0.19204907768880283 0.0 0.0 0.0 
